locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEMGDAED_08378	CDS	1191	lpxK	2.7.1.130		Tetraacyldisaccharide 4'-kinase
LEMGDAED_08379	CDS	252	acpP_3			Acyl carrier protein
LEMGDAED_08380	CDS	843				hypothetical protein
LEMGDAED_08381	CDS	873				hypothetical protein
LEMGDAED_08382	CDS	558				hypothetical protein
LEMGDAED_08383	CDS	675				hypothetical protein
LEMGDAED_08384	CDS	168				hypothetical protein
LEMGDAED_08385	CDS	1059	proA_5	1.2.1.41		Gamma-glutamyl phosphate reductase
LEMGDAED_08386	CDS	1773	sthA	1.6.1.1		Soluble pyridine nucleotide transhydrogenase
LEMGDAED_08387	CDS	1182				hypothetical protein
LEMGDAED_08388	CDS	657				hypothetical protein
LEMGDAED_08389	CDS	339				hypothetical protein
LEMGDAED_08390	CDS	426				hypothetical protein
LEMGDAED_08391	CDS	1488	trpE_2	4.1.3.27	COG0147	Anthranilate synthase component 1
LEMGDAED_08392	CDS	723	cbbZC	3.1.3.18	COG0546	Phosphoglycolate phosphatase, chromosomal
LEMGDAED_08393	CDS	681	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
LEMGDAED_08394	CDS	1329	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
LEMGDAED_08395	CDS	345				hypothetical protein
LEMGDAED_08396	CDS	519				hypothetical protein
LEMGDAED_08397	CDS	2412	cntO_10		COG1629	Metal-pseudopaline receptor CntO
LEMGDAED_08398	CDS	663	fecR_12		COG3712	Protein FecR
LEMGDAED_08399	CDS	219				hypothetical protein
LEMGDAED_08400	CDS	867				hypothetical protein
LEMGDAED_08401	CDS	618	rpsD_3		COG0522	30S ribosomal protein S4
LEMGDAED_08402	CDS	294				hypothetical protein
LEMGDAED_08403	CDS	1320	gltP		COG1301	Proton/glutamate-aspartate symporter
LEMGDAED_08404	CDS	2301	btuB_10			Vitamin B12 transporter BtuB
LEMGDAED_08405	CDS	963	fecR_13		COG3712	Protein FecR
LEMGDAED_08406	CDS	510	fecI_14		COG1595	putative RNA polymerase sigma factor FecI
LEMGDAED_08407	CDS	1281	mauG	1.-.-.-		Methylamine utilization protein MauG
LEMGDAED_08408	CDS	1095	tal	2.2.1.2	COG0176	Transaldolase
LEMGDAED_08409	CDS	2373	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
LEMGDAED_08410	CDS	1176	pduW	2.7.2.15	COG0282	putative propionate kinase
LEMGDAED_08411	CDS	588				hypothetical protein
LEMGDAED_08412	CDS	444				hypothetical protein
LEMGDAED_08413	CDS	198	lysC	2.7.2.4	COG0527	Aspartate kinase Ask_LysC
LEMGDAED_08414	tRNA	93				tRNA-Ser(gct)
LEMGDAED_08415	CDS	723	phoB_3		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
LEMGDAED_08416	CDS	414	rnk_2		COG0782	Regulator of nucleoside diphosphate kinase
LEMGDAED_08417	CDS	1536	glpK_2	2.7.1.30		Glycerol kinase
LEMGDAED_08418	CDS	579	pgsA_3	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
LEMGDAED_08419	CDS	1086	hmo	1.1.3.46		4-hydroxymandelate oxidase
LEMGDAED_08420	CDS	684		1.14.11.-	COG3128	PKHD-type hydroxylase
LEMGDAED_08421	CDS	2199	bfrD_2		COG4774	putative TonB-dependent receptor BfrD
LEMGDAED_08422	CDS	1494				hypothetical protein
LEMGDAED_08423	CDS	855	nadC_2	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
LEMGDAED_08424	CDS	1551				hypothetical protein
LEMGDAED_08425	CDS	156				hypothetical protein
LEMGDAED_08426	CDS	627			COG1926	Putative phosphoribosyl transferase
LEMGDAED_08427	CDS	1149			COG3177	putative protein
LEMGDAED_08428	CDS	384				hypothetical protein
LEMGDAED_08429	CDS	438				hypothetical protein
LEMGDAED_08430	CDS	246				hypothetical protein
LEMGDAED_08431	CDS	165				hypothetical protein
LEMGDAED_08432	CDS	417	fitB_2	3.1.-.-		Toxin FitB
LEMGDAED_08433	CDS	258				hypothetical protein
LEMGDAED_08434	CDS	297				hypothetical protein
LEMGDAED_08435	CDS	99				hypothetical protein
LEMGDAED_08436	CDS	924				hypothetical protein
LEMGDAED_08437	CDS	417				hypothetical protein
LEMGDAED_08438	CDS	1056				hypothetical protein
LEMGDAED_08439	CDS	252				hypothetical protein
LEMGDAED_08440	CDS	210				hypothetical protein
LEMGDAED_08441	CDS	603				hypothetical protein
LEMGDAED_08442	CDS	228				hypothetical protein
LEMGDAED_08443	CDS	1377				hypothetical protein
LEMGDAED_08444	CDS	1524				IS1182 family transposase ISMac20
LEMGDAED_08445	CDS	993				hypothetical protein
LEMGDAED_08446	CDS	378				hypothetical protein
LEMGDAED_08447	CDS	570	vioB	2.3.1.209	COG0110	dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase
LEMGDAED_08448	CDS	1191	vioA	2.6.1.33		dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
LEMGDAED_08449	CDS	2037	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
LEMGDAED_08450	CDS	3030	ycf3_1			Photosystem I assembly protein Ycf3
LEMGDAED_08451	CDS	1023				hypothetical protein
LEMGDAED_08452	CDS	597				hypothetical protein
LEMGDAED_08453	CDS	1050				hypothetical protein
LEMGDAED_08454	CDS	417	fecI_15		COG1595	putative RNA polymerase sigma factor FecI
LEMGDAED_08455	CDS	1383	ttgC		COG1538	putative efflux pump outer membrane protein TtgC
LEMGDAED_08456	CDS	1980	macB_5	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
LEMGDAED_08457	CDS	1197	macA_4		COG0845	Macrolide export protein MacA
LEMGDAED_08458	CDS	345				hypothetical protein
LEMGDAED_08459	CDS	1872				hypothetical protein
LEMGDAED_08460	CDS	1014	fecR_14		COG3712	Protein FecR
LEMGDAED_08461	CDS	513	fecI_16		COG1595	putative RNA polymerase sigma factor FecI
LEMGDAED_08462	CDS	2502	pupB			Ferric-pseudobactin BN7/BN8 receptor
LEMGDAED_08463	CDS	2454	fhuA_3		COG1629	Ferrichrome outer membrane transporter/phage receptor
LEMGDAED_08464	CDS	2196	fcuA_3			Ferrichrome receptor FcuA
LEMGDAED_08465	CDS	180				hypothetical protein
LEMGDAED_08466	CDS	267	relE2_2		COG3668	Toxin RelE2
LEMGDAED_08467	CDS	456				hypothetical protein
LEMGDAED_08468	CDS	369				hypothetical protein
LEMGDAED_08469	CDS	2475	fhuA_4		COG1629	Ferrichrome outer membrane transporter/phage receptor
LEMGDAED_08470	CDS	987	fecR_15		COG3712	Protein FecR
LEMGDAED_08471	CDS	504	fecI_17		COG1595	putative RNA polymerase sigma factor FecI
LEMGDAED_08472	CDS	510	fecI_18		COG1595	putative RNA polymerase sigma factor FecI
LEMGDAED_08473	CDS	1059	fecR_16		COG3712	Protein FecR
LEMGDAED_08474	CDS	96				hypothetical protein
LEMGDAED_08475	CDS	177				hypothetical protein
LEMGDAED_08476	CDS	2487	btuB_11			Vitamin B12 transporter BtuB
LEMGDAED_08477	CDS	237				hypothetical protein
LEMGDAED_08478	CDS	357				hypothetical protein
LEMGDAED_08479	CDS	1413	oprM_2		COG1538	Outer membrane protein OprM
LEMGDAED_08480	CDS	3102	acrB		COG0841	Multidrug efflux pump subunit AcrB
LEMGDAED_08481	CDS	1239	acrA_2			Multidrug efflux pump subunit AcrA
LEMGDAED_08482	CDS	516	mtrR		COG1309	HTH-type transcriptional regulator MtrR
LEMGDAED_08483	CDS	1431	cusC		COG1538	Cation efflux system protein CusC
LEMGDAED_08484	CDS	1071	smc_6			Chromosome partition protein Smc
LEMGDAED_08485	CDS	2772	rbbA_2		COG0842	Ribosome-associated ATPase
LEMGDAED_08486	CDS	1125	yhhJ_2		COG0842	Inner membrane transport permease YhhJ
LEMGDAED_08487	CDS	264				hypothetical protein
LEMGDAED_08488	CDS	168				hypothetical protein
LEMGDAED_08489	CDS	288				hypothetical protein
LEMGDAED_08490	CDS	612				hypothetical protein
LEMGDAED_08491	CDS	2382	acyII	3.5.1.11		Penicillin acylase 2 proenzyme
LEMGDAED_08492	CDS	1359	atoC_8		COG2204	Regulatory protein AtoC
LEMGDAED_08493	CDS	1584	lcfB_4	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LEMGDAED_08494	CDS	1230	btrK	4.1.1.95		L-glutamyl-[BtrI acyl-carrier protein] decarboxylase
LEMGDAED_08495	CDS	1860	asnB_5	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
LEMGDAED_08496	CDS	807				hypothetical protein
LEMGDAED_08497	CDS	453				hypothetical protein
LEMGDAED_08498	CDS	1236				hypothetical protein
LEMGDAED_08499	CDS	2922				hypothetical protein
LEMGDAED_08500	CDS	417	yhfA_2		COG1765	Protein YhfA
LEMGDAED_08501	CDS	1071	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
LEMGDAED_08502	CDS	498	lptE			LPS-assembly lipoprotein LptE
LEMGDAED_08503	CDS	2610	leuS_2	6.1.1.4		Leucine--tRNA ligase
LEMGDAED_08504	CDS	1035	queA_2	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
LEMGDAED_08505	CDS	1116	tgt_2	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
LEMGDAED_08506	CDS	477				hypothetical protein
LEMGDAED_08507	CDS	1848	secD_2		COG0342	Protein translocase subunit SecD
LEMGDAED_08508	CDS	933	secF_2		COG0341	Protein translocase subunit SecF
LEMGDAED_08509	CDS	378				hypothetical protein
LEMGDAED_08510	CDS	735	ubiE_2	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
LEMGDAED_08511	CDS	972	speB_5	3.5.3.11	COG0010	Agmatinase
LEMGDAED_08512	CDS	483	lspA_3	3.4.23.36	COG0597	Lipoprotein signal peptidase
LEMGDAED_08513	CDS	2820	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
LEMGDAED_08514	CDS	792	ribF_2		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
LEMGDAED_08515	CDS	432				hypothetical protein
LEMGDAED_08516	CDS	2241				hypothetical protein
LEMGDAED_08517	CDS	978	dppB_15		COG0601	Dipeptide transport system permease protein DppB
LEMGDAED_08518	CDS	1701				hypothetical protein
LEMGDAED_08519	CDS	291				hypothetical protein
LEMGDAED_08520	CDS	309				hypothetical protein
LEMGDAED_08521	CDS	300	cbpM			Chaperone modulatory protein CbpM
LEMGDAED_08522	CDS	894				hypothetical protein
LEMGDAED_08523	CDS	558	nudC_4	3.6.1.22		NADH pyrophosphatase
LEMGDAED_08524	tRNA	77				tRNA-Met(cat)
LEMGDAED_08525	tRNA	76				tRNA-Asn(gtt)
LEMGDAED_08526	CDS	219				hypothetical protein
LEMGDAED_08527	CDS	549				hypothetical protein
LEMGDAED_08528	CDS	1845	dxs_4	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
LEMGDAED_08529	CDS	351				hypothetical protein
LEMGDAED_08530	CDS	807	folE2	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
LEMGDAED_08531	CDS	615				hypothetical protein
LEMGDAED_08532	CDS	651	fabG_14	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LEMGDAED_08533	CDS	1119				hypothetical protein
LEMGDAED_08534	CDS	741	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
LEMGDAED_08535	CDS	2001	shc	4.2.1.129	COG1657	Squalene--hopene cyclase
LEMGDAED_08536	CDS	693	mlaA_2		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
LEMGDAED_08537	CDS	1059	auaH	1.1.1.394		Aurachin B dehydrogenase
LEMGDAED_08538	CDS	609	tolQ_4			Tol-Pal system protein TolQ
LEMGDAED_08539	CDS	1347	xseA_2	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
LEMGDAED_08540	CDS	381				hypothetical protein
LEMGDAED_08541	CDS	1188	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
LEMGDAED_08542	CDS	495	dsbB_2			Disulfide bond formation protein B
LEMGDAED_08543	CDS	768				hypothetical protein
LEMGDAED_08544	CDS	390	yabJ_5	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
LEMGDAED_08545	CDS	414				hypothetical protein
LEMGDAED_08546	CDS	456	merR_2			Mercuric resistance operon regulatory protein
LEMGDAED_08547	CDS	351	merT_2			Mercuric transport protein MerT
LEMGDAED_08548	CDS	276	merP_2			Mercuric transport protein periplasmic component
LEMGDAED_08549	CDS	408	merC_2			Mercuric transport protein MerC
LEMGDAED_08550	CDS	1683	merA_3	1.16.1.1		Mercuric reductase
LEMGDAED_08551	CDS	366				hypothetical protein
LEMGDAED_08552	CDS	237				hypothetical protein
LEMGDAED_08553	CDS	213				hypothetical protein
LEMGDAED_08554	CDS	558	hin_5		COG1961	DNA-invertase hin
LEMGDAED_08555	CDS	1491	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
LEMGDAED_08556	CDS	717				hypothetical protein
LEMGDAED_08557	CDS	1260	lutA_3			Lactate utilization protein A
LEMGDAED_08558	CDS	1086		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
LEMGDAED_08559	CDS	1455		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
LEMGDAED_08560	CDS	921	glxR_4	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
LEMGDAED_08561	CDS	882	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
LEMGDAED_08562	CDS	546	rmlC_2	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
LEMGDAED_08563	CDS	1008	galE_4	5.1.3.2	COG1087	UDP-glucose 4-epimerase
LEMGDAED_08564	CDS	915				hypothetical protein
LEMGDAED_08565	CDS	570				hypothetical protein
LEMGDAED_08566	CDS	630	ypmQ		COG1999	SCO1 protein 
LEMGDAED_08567	CDS	1479				hypothetical protein
LEMGDAED_08568	CDS	525				hypothetical protein
LEMGDAED_08569	CDS	1413	leuC_2	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
LEMGDAED_08570	CDS	129				hypothetical protein
LEMGDAED_08571	CDS	666	leuD1_2	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
LEMGDAED_08572	CDS	1071	leuB_2	1.1.1.85		3-isopropylmalate dehydrogenase
LEMGDAED_08573	CDS	1122	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
LEMGDAED_08574	CDS	2298				hypothetical protein
LEMGDAED_08575	CDS	786	truA_2	5.4.99.12	COG0101	tRNA pseudouridine synthase A
LEMGDAED_08576	CDS	636	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
LEMGDAED_08577	CDS	1194	trpB_4	4.2.1.20	COG0133	Tryptophan synthase beta chain
LEMGDAED_08578	CDS	828	trpA_2	4.2.1.20	COG0159	Tryptophan synthase alpha chain
LEMGDAED_08579	CDS	894	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
LEMGDAED_08580	CDS	1293	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
LEMGDAED_08581	CDS	657	dedD			Cell division protein DedD
LEMGDAED_08582	CDS	501	cvpA		COG1286	Colicin V production protein
LEMGDAED_08583	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
LEMGDAED_08584	CDS	1176	metZ_2	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
LEMGDAED_08585	CDS	1512	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
LEMGDAED_08586	CDS	336				hypothetical protein
LEMGDAED_08587	CDS	276				hypothetical protein
LEMGDAED_08588	CDS	711				hypothetical protein
LEMGDAED_08589	CDS	1986	sctC_3			Type 3 secretion system secretin
LEMGDAED_08590	CDS	549				hypothetical protein
LEMGDAED_08591	CDS	819				hypothetical protein
LEMGDAED_08592	CDS	234				hypothetical protein
LEMGDAED_08593	CDS	555				hypothetical protein
LEMGDAED_08594	CDS	729				hypothetical protein
LEMGDAED_08595	CDS	159				hypothetical protein
LEMGDAED_08596	CDS	774				hypothetical protein
LEMGDAED_08597	CDS	693				hypothetical protein
LEMGDAED_08598	CDS	1170				hypothetical protein
LEMGDAED_08599	CDS	558	rayT		COG1943	REP-associated tyrosine transposase
LEMGDAED_08600	CDS	1875				hypothetical protein
LEMGDAED_08601	CDS	3114				hypothetical protein
LEMGDAED_08602	CDS	969	nphR			Transcriptional activator NphR
LEMGDAED_08603	CDS	771				hypothetical protein
LEMGDAED_08604	CDS	966	xerC_6		COG4973	Tyrosine recombinase XerC
LEMGDAED_08605	CDS	903	tyrC_2	1.3.1.43		Cyclohexadienyl dehydrogenase
LEMGDAED_08606	CDS	1119	hisC_4	2.6.1.9		Histidinol-phosphate aminotransferase
LEMGDAED_08607	CDS	1068	pheA_2			Bifunctional chorismate mutase/prephenate dehydratase
LEMGDAED_08608	CDS	1212	pdxB	1.1.1.290		Erythronate-4-phosphate dehydrogenase
LEMGDAED_08609	CDS	1107	serC_2	2.6.1.52	COG1932	Phosphoserine aminotransferase
LEMGDAED_08610	CDS	2547	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
LEMGDAED_08611	CDS	633				hypothetical protein
LEMGDAED_08612	CDS	1131				hypothetical protein
LEMGDAED_08613	CDS	1164	moaA			GTP 3',8-cyclase
LEMGDAED_08614	tRNA	88				tRNA-Ser(tga)
LEMGDAED_08615	CDS	1986	tktA_2	2.2.1.1	COG0021	Transketolase 1
LEMGDAED_08616	CDS	1002	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
LEMGDAED_08617	CDS	1179	pgk_2	2.7.2.3	COG0126	Phosphoglycerate kinase
LEMGDAED_08618	CDS	1422	pykA	2.7.1.40	COG0469	Pyruvate kinase II
LEMGDAED_08619	CDS	1065	cbbA	4.1.2.13		Fructose-bisphosphate aldolase
LEMGDAED_08620	CDS	2106	ppk_2	2.7.4.1		Polyphosphate kinase
LEMGDAED_08621	CDS	273				putative Fe(2+)-trafficking protein
LEMGDAED_08622	CDS	2193	cntO_11			Metal-pseudopaline receptor CntO
LEMGDAED_08623	CDS	528	paiA_2	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
LEMGDAED_08624	CDS	528				hypothetical protein
LEMGDAED_08625	CDS	375				hypothetical protein
LEMGDAED_08626	CDS	744				hypothetical protein
LEMGDAED_08627	CDS	1131				hypothetical protein
LEMGDAED_08628	CDS	5661				hypothetical protein
LEMGDAED_08629	CDS	657				hypothetical protein
LEMGDAED_08630	CDS	138				hypothetical protein
LEMGDAED_08631	CDS	504				hypothetical protein
LEMGDAED_08632	CDS	897	flgL		COG1344	Flagellar hook-associated protein 3
LEMGDAED_08633	CDS	1401				hypothetical protein
LEMGDAED_08634	CDS	1014	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
LEMGDAED_08635	CDS	1113	flgI_2			Flagellar P-ring protein
LEMGDAED_08636	CDS	705	flgH_2			Flagellar L-ring protein
LEMGDAED_08637	CDS	783	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
LEMGDAED_08638	CDS	744	flgF		COG4787	Flagellar basal-body rod protein FlgF
LEMGDAED_08639	CDS	1224	flgE_2		COG1749	Flagellar hook protein FlgE
LEMGDAED_08640	CDS	672	flgD_2		COG1843	Basal-body rod modification protein FlgD
LEMGDAED_08641	CDS	405	flgC		COG1558	Flagellar basal-body rod protein FlgC
LEMGDAED_08642	CDS	414	flgB		COG1815	Flagellar basal body rod protein FlgB
LEMGDAED_08643	CDS	249				hypothetical protein
LEMGDAED_08644	CDS	120				hypothetical protein
LEMGDAED_08645	CDS	1008	ccp_2	1.11.1.5	COG1858	Cytochrome c551 peroxidase
LEMGDAED_08646	CDS	408				hypothetical protein
LEMGDAED_08647	CDS	156				hypothetical protein
LEMGDAED_08648	CDS	642				hypothetical protein
LEMGDAED_08649	CDS	1056				hypothetical protein
LEMGDAED_08650	CDS	2088	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
LEMGDAED_08651	CDS	951				hypothetical protein
LEMGDAED_08652	CDS	1533				hypothetical protein
LEMGDAED_08653	CDS	594				hypothetical protein
LEMGDAED_08654	CDS	1944				hypothetical protein
LEMGDAED_08655	CDS	318				hypothetical protein
LEMGDAED_08656	CDS	459	yhaV_2	3.1.-.-		Ribonuclease toxin YhaV
LEMGDAED_08657	CDS	771				hypothetical protein
LEMGDAED_08658	tRNA	74				tRNA-Gly(ccc)
LEMGDAED_08659	CDS	240				hypothetical protein
LEMGDAED_08660	CDS	228				hypothetical protein
LEMGDAED_08661	CDS	405	vapC_5	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
LEMGDAED_08662	CDS	489				hypothetical protein
LEMGDAED_08663	CDS	399				hypothetical protein
LEMGDAED_08664	CDS	807	thiG	2.8.1.10	COG2022	Thiazole synthase
LEMGDAED_08665	CDS	675	trmB_2	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
LEMGDAED_08666	CDS	579				hypothetical protein
LEMGDAED_08667	CDS	942				hypothetical protein
LEMGDAED_08668	CDS	807	copB			Copper resistance protein B
LEMGDAED_08669	CDS	1842	copA_4			Copper resistance protein A
LEMGDAED_08670	CDS	1221	hemW_2		COG0635	Heme chaperone HemW
LEMGDAED_08671	CDS	684	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
LEMGDAED_08672	CDS	693	rph_2	2.7.7.56	COG0689	Ribonuclease PH
LEMGDAED_08673	CDS	798	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
LEMGDAED_08674	CDS	603				hypothetical protein
LEMGDAED_08675	CDS	636				Cytochrome c4
LEMGDAED_08676	CDS	372				hypothetical protein
LEMGDAED_08677	CDS	1305				hypothetical protein
LEMGDAED_08678	CDS	303				hypothetical protein
LEMGDAED_08679	CDS	333				hypothetical protein
LEMGDAED_08680	CDS	513				hypothetical protein
LEMGDAED_08681	CDS	375	ybaA_2		COG5507	putative protein YbaA
LEMGDAED_08682	CDS	480				hypothetical protein
LEMGDAED_08683	CDS	345				hypothetical protein
LEMGDAED_08684	CDS	243	parD1		COG3609	Antitoxin ParD1
LEMGDAED_08685	CDS	246				hypothetical protein
LEMGDAED_08686	CDS	516				hypothetical protein
LEMGDAED_08687	CDS	798				hypothetical protein
LEMGDAED_08688	CDS	237				hypothetical protein
LEMGDAED_08689	CDS	633	hin_6		COG1961	DNA-invertase hin
LEMGDAED_08690	CDS	189				hypothetical protein
LEMGDAED_08691	CDS	1443				hypothetical protein
LEMGDAED_08692	CDS	843				hypothetical protein
LEMGDAED_08693	CDS	1452				hypothetical protein
LEMGDAED_08694	CDS	618				hypothetical protein
LEMGDAED_08695	CDS	1638	virD4_2			Protein VirD4
LEMGDAED_08696	CDS	1299				hypothetical protein
LEMGDAED_08697	CDS	1056				hypothetical protein
LEMGDAED_08698	CDS	405				hypothetical protein
LEMGDAED_08699	CDS	252				hypothetical protein
LEMGDAED_08700	CDS	3594	ycf3_2			Photosystem I assembly protein Ycf3
LEMGDAED_08701	CDS	258				hypothetical protein
LEMGDAED_08702	tRNA	77				tRNA-Met(cat)
LEMGDAED_08703	CDS	2256	rpoD		COG0568	RNA polymerase sigma factor RpoD
LEMGDAED_08704	CDS	1803	dnaG	2.7.7.-	COG0358	DNA primase
LEMGDAED_08705	CDS	447	yqeY		COG1610	putative protein YqeY
LEMGDAED_08706	CDS	213	rpsU_4		COG0828	30S ribosomal protein S21
LEMGDAED_08707	CDS	1014	tsaD_2	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
LEMGDAED_08708	CDS	603	plsY_2	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
LEMGDAED_08709	CDS	354	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
LEMGDAED_08710	CDS	687	queC_2	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
LEMGDAED_08711	CDS	636	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
LEMGDAED_08712	CDS	828	cpoB			Cell division coordinator CpoB
LEMGDAED_08713	CDS	369	pal_6		COG2885	Peptidoglycan-associated lipoprotein
LEMGDAED_08714	CDS	1323	tolB_2		COG0823	Tol-Pal system protein TolB
LEMGDAED_08715	CDS	861				hypothetical protein
LEMGDAED_08716	CDS	417	exbD_4		COG0848	Biopolymer transport protein ExbD
LEMGDAED_08717	CDS	705	tolQ_5		COG0811	Tol-Pal system protein TolQ
LEMGDAED_08718	CDS	411	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
LEMGDAED_08719	CDS	1041	ruvB_3	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
LEMGDAED_08720	CDS	588	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
LEMGDAED_08721	CDS	546	ruvC_2	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
LEMGDAED_08722	CDS	726			COG0217	putative transcriptional regulatory protein
LEMGDAED_08723	CDS	1848	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
LEMGDAED_08724	CDS	261				hypothetical protein
LEMGDAED_08725	CDS	342				hypothetical protein
LEMGDAED_08726	CDS	423	atpC_2		COG0355	ATP synthase epsilon chain
LEMGDAED_08727	CDS	1383	atpD1	7.1.2.2		ATP synthase subunit beta 1
LEMGDAED_08728	CDS	885	atpG_3		COG0224	ATP synthase gamma chain
LEMGDAED_08729	CDS	1542	atpA_2	7.1.2.2	COG0056	ATP synthase subunit alpha
LEMGDAED_08730	CDS	537	atpH_2		COG0712	ATP synthase subunit delta
LEMGDAED_08731	CDS	474	atpF		COG0711	ATP synthase subunit b
LEMGDAED_08732	CDS	273	atpH_3			ATP synthase subunit c
LEMGDAED_08733	CDS	810	atpB_2		COG0356	ATP synthase subunit a
LEMGDAED_08734	CDS	441	rpsF_2		COG0360	30S ribosomal protein S6
